customer_key,customer_id,account_number,person_id,full_name,first_name,last_name,email_promotion,territory_id
751,11049,AW00011049,8749.0,Carol Rai,Carol,Rai,2.0,4
752,11050,AW00011050,17337.0,Alan Zheng,Alan,Zheng,0.0,9
753,11051,AW00011051,18655.0,Daniel Johnson,Daniel,Johnson,1.0,9
754,11052,AW00011052,15276.0,Heidi Lopez,Heidi,Lopez,1.0,9
755,11053,AW00011053,7430.0,Ana Price,Ana,Price,1.0,4
756,11054,AW00011054,9790.0,Deanna Munoz,Deanna,Munoz,2.0,9
757,11055,AW00011055,9489.0,Gilbert Raje,Gilbert,Raje,1.0,9
758,11056,AW00011056,8428.0,Michele Nath,Michele,Nath,0.0,9
759,11057,AW00011057,16962.0,Carl Andersen,Carl,Andersen,0.0,9
760,11058,AW00011058,15681.0,Marc Diaz,Marc,Diaz,0.0,9
761,11059,AW00011059,8960.0,Ashlee Andersen,Ashlee,Andersen,0.0,9
762,11060,AW00011060,13542.0,Jon Zhou,Jon,Zhou,0.0,9
763,11061,AW00011061,18220.0,Todd Gao,Todd,Gao,0.0,9
764,11062,AW00011062,6096.0,Noah Powell,Noah,Powell,0.0,1
765,11063,AW00011063,8821.0,Angela Murphy,Angela,Murphy,0.0,1
766,11064,AW00011064,15436.0,Chase Reed,Chase,Reed,2.0,4
767,11065,AW00011065,3510.0,Jessica Henderson,Jessica,Henderson,0.0,4
768,11066,AW00011066,19662.0,Grace Butler,Grace,Butler,0.0,1
769,11067,AW00011067,16424.0,Caleb Carter,Caleb,Carter,1.0,1
770,11068,AW00011068,2676.0,Tiffany Liang,Tiffany,Liang,0.0,9
771,11069,AW00011069,10008.0,Carolyn Navarro,Carolyn,Navarro,0.0,9
772,11070,AW00011070,13417.0,Willie Raji,Willie,Raji,0.0,9
773,11071,AW00011071,13827.0,Linda Serrano,Linda,Serrano,0.0,9
774,11072,AW00011072,16284.0,Casey Luo,Casey,Luo,0.0,9
775,11073,AW00011073,20712.0,Amy Ye,Amy,Ye,0.0,9
776,11074,AW00011074,7914.0,Levi Arun,Levi,Arun,0.0,9
777,11075,AW00011075,14267.0,Felicia Jimenez,Felicia,Jimenez,2.0,9
778,11076,AW00011076,4157.0,Blake Anderson,Blake,Anderson,1.0,9
779,11077,AW00011077,17455.0,Leah Ye,Leah,Ye,0.0,9
780,11078,AW00011078,15039.0,Gina Martin,Gina,Martin,2.0,6
781,11079,AW00011079,20058.0,Donald Gonzalez,Donald,Gonzalez,1.0,9
782,11080,AW00011080,14268.0,Damien Chander,Damien,Chander,2.0,9
783,11081,AW00011081,10369.0,Savannah Baker,Savannah,Baker,1.0,4
784,11082,AW00011082,7672.0,Angela Butler,Angela,Butler,2.0,4
785,11083,AW00011083,20135.0,Alyssa Cox,Alyssa,Cox,2.0,4
786,11084,AW00011084,4281.0,Lucas Phillips,Lucas,Phillips,1.0,1
787,11085,AW00011085,12219.0,Emily Johnson,Emily,Johnson,1.0,4
788,11086,AW00011086,17979.0,Ryan Brown,Ryan,Brown,2.0,4
789,11087,AW00011087,11871.0,Tamara Liang,Tamara,Liang,0.0,4
790,11088,AW00011088,17897.0,Hunter Davis,Hunter,Davis,0.0,4
791,11089,AW00011089,3950.0,Abigail Price,Abigail,Price,1.0,4
792,11090,AW00011090,12846.0,Trevor Bryant,Trevor,Bryant,1.0,4
793,11091,AW00011091,4515.0,Dalton Perez,Dalton,Perez,0.0,6
794,11092,AW00011092,6174.0,Cheryl Diaz,Cheryl,Diaz,1.0,9
795,11093,AW00011093,5827.0,Aimee He,Aimee,He,0.0,9
796,11094,AW00011094,3504.0,Cedric Ma,Cedric,Ma,1.0,9
797,11095,AW00011095,20332.0,Chad Kumar,Chad,Kumar,0.0,9
798,11096,AW00011096,5114.0,Andrés Anand,Andrés,Anand,0.0,9
799,11097,AW00011097,13205.0,Edwin Nara,Edwin,Nara,0.0,9
800,11098,AW00011098,5986.0,Mallory Rubio,Mallory,Rubio,0.0,9
801,11099,AW00011099,5231.0,Adam Ross,Adam,Ross,0.0,9
802,11100,AW00011100,6138.0,Latasha Navarro,Latasha,Navarro,1.0,9
803,11101,AW00011101,17810.0,Abby Sai,Abby,Sai,0.0,9
804,11102,AW00011102,9866.0,Julia Nelson,Julia,Nelson,0.0,9
805,11103,AW00011103,8905.0,Cassie Chande,Cassie,Chande,0.0,9
806,11104,AW00011104,8139.0,Edgar Sara,Edgar,Sara,0.0,9
807,11105,AW00011105,15430.0,Candace Fernandez,Candace,Fernandez,0.0,9
808,11106,AW00011106,5510.0,Jessie Liu,Jessie,Liu,0.0,9
809,11107,AW00011107,4781.0,Bianca Lin,Bianca,Lin,0.0,9
810,11108,AW00011108,10536.0,Kari Alvarez,Kari,Alvarez,0.0,9
811,11109,AW00011109,11186.0,Ruben Kapoor,Ruben,Kapoor,2.0,9
812,11110,AW00011110,18247.0,Curtis Yang,Curtis,Yang,0.0,9
813,11111,AW00011111,10647.0,Meredith Gutierrez,Meredith,Gutierrez,2.0,9
814,11112,AW00011112,20739.0,Crystal Wang,Crystal,Wang,1.0,9
815,11113,AW00011113,14592.0,Micheal Blanco,Micheal,Blanco,1.0,9
816,11114,AW00011114,18519.0,Leslie Moreno,Leslie,Moreno,0.0,9
817,11115,AW00011115,4765.0,Alvin Cai,Alvin,Cai,0.0,9
818,11116,AW00011116,14638.0,Clinton Carlson,Clinton,Carlson,0.0,9
819,11117,AW00011117,20526.0,April Deng,April,Deng,0.0,9
820,11118,AW00011118,4788.0,Alvin Zeng,Alvin,Zeng,0.0,9
821,11119,AW00011119,14595.0,Evan James,Evan,James,0.0,9
822,11120,AW00011120,6073.0,Beth Jiménez,Beth,Jiménez,1.0,9
823,11121,AW00011121,19001.0,Orlando Suarez,Orlando,Suarez,0.0,9
824,11122,AW00011122,19748.0,Byron Vazquez,Byron,Vazquez,1.0,9
825,11123,AW00011123,19185.0,Philip Alvarez,Philip,Alvarez,1.0,9
826,11124,AW00011124,11743.0,Ross Jordan,Ross,Jordan,2.0,9
827,11125,AW00011125,17820.0,Dana Navarro,Dana,Navarro,2.0,9
828,11126,AW00011126,17105.0,Shaun Carson,Shaun,Carson,1.0,9
829,11127,AW00011127,9367.0,Jan Edwards,Jan,Edwards,0.0,4
830,11128,AW00011128,12533.0,Samantha Long,Samantha,Long,0.0,1
831,11129,AW00011129,10538.0,Julia Wright,Julia,Wright,0.0,1
832,11130,AW00011130,6801.0,Caroline Russell,Caroline,Russell,2.0,1
833,11131,AW00011131,3003.0,Amanda Rivera,Amanda,Rivera,0.0,6
834,11132,AW00011132,8490.0,Melissa Richardson,Melissa,Richardson,0.0,6
835,11133,AW00011133,7681.0,Angela Griffin,Angela,Griffin,0.0,1
836,11134,AW00011134,18439.0,Larry Townsend,Larry,Townsend,0.0,9
837,11135,AW00011135,4624.0,Marcus Harris,Marcus,Harris,2.0,4
838,11136,AW00011136,19196.0,Brianna Morgan,Brianna,Morgan,1.0,6
839,11137,AW00011137,11395.0,Jasmine Taylor,Jasmine,Taylor,0.0,1
840,11138,AW00011138,11623.0,Lauren Davis,Lauren,Davis,2.0,4
841,11139,AW00011139,14017.0,Tanya Moreno,Tanya,Moreno,0.0,9
842,11140,AW00011140,13623.0,Javier Alvarez,Javier,Alvarez,0.0,4
843,11141,AW00011141,19930.0,Nicole Ramirez,Nicole,Ramirez,0.0,4
844,11142,AW00011142,13742.0,Eduardo Patterson,Eduardo,Patterson,0.0,6
845,11143,AW00011143,6401.0,Jonathan Henderson,Jonathan,Henderson,0.0,4
846,11144,AW00011144,4268.0,Edward Hernandez,Edward,Hernandez,1.0,1
847,11145,AW00011145,19848.0,Jasmine Coleman,Jasmine,Coleman,2.0,1
848,11146,AW00011146,3532.0,Karla Goel,Karla,Goel,1.0,9
849,11147,AW00011147,6463.0,Ernest Wu,Ernest,Wu,0.0,9
850,11148,AW00011148,11820.0,Ross Vazquez,Ross,Vazquez,1.0,9
851,11149,AW00011149,6747.0,Theodore Gill,Theodore,Gill,0.0,9
852,11150,AW00011150,16842.0,Russell Shen,Russell,Shen,0.0,9
853,11151,AW00011151,14076.0,Melinda Gill,Melinda,Gill,1.0,9
854,11152,AW00011152,17585.0,James Williams,James,Williams,1.0,1
855,11153,AW00011153,8391.0,Angela James,Angela,James,2.0,1
856,11154,AW00011154,11703.0,Megan Walker,Megan,Walker,0.0,1
857,11155,AW00011155,17211.0,Hunter Robinson,Hunter,Robinson,0.0,4
858,11156,AW00011156,9548.0,Maria Roberts,Maria,Roberts,2.0,4
859,11157,AW00011157,13038.0,Hannah Long,Hannah,Long,0.0,1
860,11158,AW00011158,17031.0,Jason Wright,Jason,Wright,0.0,4
861,11159,AW00011159,19259.0,Brianna Hughes,Brianna,Hughes,2.0,4
862,11160,AW00011160,9050.0,Maurice Tang,Maurice,Tang,0.0,4
863,11161,AW00011161,12985.0,Emily Wood,Emily,Wood,0.0,4
864,11162,AW00011162,14792.0,Chase Cox,Chase,Cox,0.0,4
865,11163,AW00011163,5872.0,Gabriel Wang,Gabriel,Wang,1.0,4
866,11164,AW00011164,14151.0,Devin Brooks,Devin,Brooks,0.0,4
867,11165,AW00011165,7251.0,Jocelyn Alexander,Jocelyn,Alexander,0.0,4
868,11166,AW00011166,12441.0,Ashley Martinez,Ashley,Martinez,2.0,1
869,11167,AW00011167,19844.0,Jasmine Barnes,Jasmine,Barnes,0.0,1
870,11168,AW00011168,18143.0,David Rodriguez,David,Rodriguez,0.0,4
871,11169,AW00011169,14713.0,Bryce Richardson,Bryce,Richardson,0.0,4
872,11170,AW00011170,3164.0,Carol Howard,Carol,Howard,0.0,1
873,11171,AW00011171,16623.0,Jonathan Hill,Jonathan,Hill,1.0,4
874,11172,AW00011172,10282.0,Gabrielle Adams,Gabrielle,Adams,0.0,1
875,11173,AW00011173,12474.0,Sarah Thomas,Sarah,Thomas,0.0,1
876,11174,AW00011174,19012.0,Nicholas Robinson,Nicholas,Robinson,1.0,4
877,11175,AW00011175,5468.0,Luis Wang,Luis,Wang,0.0,4
878,11176,AW00011176,15994.0,Mason Roberts,Mason,Roberts,1.0,6
879,11177,AW00011177,5651.0,Jose Flores,Jose,Flores,0.0,4
880,11178,AW00011178,17696.0,Nathan Johnson,Nathan,Johnson,0.0,4
881,11179,AW00011179,16169.0,Molly Rodriguez,Molly,Rodriguez,0.0,4
882,11180,AW00011180,20564.0,April Anand,April,Anand,0.0,4
883,11181,AW00011181,4935.0,Devin Martin,Devin,Martin,1.0,4
884,11182,AW00011182,3087.0,Stephanie Torres,Stephanie,Torres,1.0,1
885,11183,AW00011183,11425.0,Jasmine Lee,Jasmine,Lee,0.0,4
886,11184,AW00011184,18783.0,Meghan Hernandez,Meghan,Hernandez,1.0,4
887,11185,AW00011185,12569.0,Ashley Henderson,Ashley,Henderson,1.0,6
888,11186,AW00011186,12608.0,Sarah Price,Sarah,Price,0.0,4
889,11187,AW00011187,20457.0,Jennifer Cooper,Jennifer,Cooper,0.0,1
890,11188,AW00011188,9002.0,Catherine Morris,Catherine,Morris,0.0,4
891,11189,AW00011189,14459.0,Lawrence Blanco,Lawrence,Blanco,1.0,1
892,11190,AW00011190,13265.0,Carson Bryant,Carson,Bryant,1.0,4
893,11191,AW00011191,10722.0,Kristi Perez,Kristi,Perez,0.0,4
894,11192,AW00011192,17599.0,James Brown,James,Brown,0.0,1
895,11193,AW00011193,14519.0,Ian Gray,Ian,Gray,1.0,1
896,11194,AW00011194,7727.0,Jacqueline Price,Jacqueline,Price,0.0,4
897,11195,AW00011195,19140.0,Megan Henderson,Megan,Henderson,0.0,1
898,11196,AW00011196,2800.0,Alfredo Romero,Alfredo,Romero,0.0,1
899,11197,AW00011197,9000.0,Andrea Morris,Andrea,Morris,0.0,1
900,11198,AW00011198,8052.0,Brooke Sanders,Brooke,Sanders,1.0,4
901,11199,AW00011199,7729.0,Jacqueline Bennett,Jacqueline,Bennett,0.0,4
902,11200,AW00011200,5409.0,Jason Griffin,Jason,Griffin,0.0,6
903,11201,AW00011201,3054.0,Amanda Foster,Amanda,Foster,0.0,4
904,11202,AW00011202,7092.0,Alexia Price,Alexia,Price,2.0,4
905,11203,AW00011203,5463.0,Luis Diaz,Luis,Diaz,0.0,6
906,11204,AW00011204,20019.0,Destiny Rivera,Destiny,Rivera,2.0,1
907,11205,AW00011205,18028.0,Abby Fernandez,Abby,Fernandez,1.0,1
908,11206,AW00011206,13604.0,Blake Flores,Blake,Flores,0.0,1
909,11207,AW00011207,8512.0,Danielle Cox,Danielle,Cox,1.0,1
910,11208,AW00011208,3225.0,Maria Reed,Maria,Reed,2.0,4
911,11209,AW00011209,9318.0,Allison Evans,Allison,Evans,0.0,4
912,11210,AW00011210,13628.0,Edward Wood,Edward,Wood,0.0,4
913,11211,AW00011211,12549.0,Samantha Russell,Samantha,Russell,0.0,6
914,11212,AW00011212,9700.0,Chloe Campbell,Chloe,Campbell,0.0,6
915,11213,AW00011213,3074.0,Stephanie Murphy,Stephanie,Murphy,0.0,1
916,11214,AW00011214,4847.0,Charles Miller,Charles,Miller,1.0,1
917,11215,AW00011215,7440.0,Ana Perry,Ana,Perry,0.0,6
918,11216,AW00011216,19820.0,Jasmine Torres,Jasmine,Torres,1.0,1
919,11217,AW00011217,10262.0,Natalie Adams,Natalie,Adams,1.0,1
920,11218,AW00011218,11750.0,Olivia Brown,Olivia,Brown,0.0,1
921,11219,AW00011219,15531.0,Charles Cook,Charles,Cook,1.0,1
922,11220,AW00011220,2477.0,Erica Huang,Erica,Huang,0.0,4
923,11221,AW00011221,5941.0,Nathan Perry,Nathan,Perry,1.0,4
924,11222,AW00011222,2773.0,Alexandra Rivera,Alexandra,Rivera,0.0,4
925,11223,AW00011223,3197.0,Hailey Patterson,Hailey,Patterson,2.0,6
926,11224,AW00011224,2656.0,Tiffany Li,Tiffany,Li,0.0,1
927,11225,AW00011225,12350.0,Madison Lee,Madison,Lee,1.0,1
928,11226,AW00011226,2873.0,Sydney Ross,Sydney,Ross,0.0,1
929,11227,AW00011227,11590.0,Marshall Chavez,Marshall,Chavez,2.0,4
930,11228,AW00011228,12412.0,Ashley Jones,Ashley,Jones,0.0,4
931,11229,AW00011229,15841.0,Adrian Stewart,Adrian,Stewart,2.0,4
932,11230,AW00011230,9612.0,Amber Turner,Amber,Turner,0.0,4
933,11231,AW00011231,17885.0,Dennis Zhang,Dennis,Zhang,2.0,1
934,11232,AW00011232,3210.0,Hailey Bryant,Hailey,Bryant,0.0,1
935,11233,AW00011233,18194.0,Todd Li,Todd,Li,0.0,4
936,11234,AW00011234,3686.0,Anna Griffin,Anna,Griffin,1.0,4
937,11235,AW00011235,15802.0,Angel Stewart,Angel,Stewart,0.0,1
938,11236,AW00011236,13521.0,Jeremy Butler,Jeremy,Butler,0.0,1
939,11237,AW00011237,7511.0,Clarence Anand,Clarence,Anand,0.0,8
940,11238,AW00011238,3392.0,Mayra Prasad,Mayra,Prasad,2.0,10
941,11239,AW00011239,16405.0,Latoya Goel,Latoya,Goel,0.0,10
942,11240,AW00011240,14359.0,Anne Hernandez,Anne,Hernandez,0.0,10
943,11241,AW00011241,2436.0,Lisa Cai,Lisa,Cai,0.0,7
944,11242,AW00011242,18425.0,Larry Munoz,Larry,Munoz,0.0,7
945,11243,AW00011243,13712.0,Robin Alvarez,Robin,Alvarez,2.0,10
946,11244,AW00011244,12751.0,Alexis Coleman,Alexis,Coleman,0.0,10
947,11245,AW00011245,15603.0,Ricky Vazquez,Ricky,Vazquez,0.0,8
948,11246,AW00011246,6162.0,Latasha Rubio,Latasha,Rubio,0.0,8
949,11247,AW00011247,5863.0,Claudia Zhou,Claudia,Zhou,1.0,10
950,11248,AW00011248,12887.0,Tristan Alexander,Tristan,Alexander,0.0,7
951,11249,AW00011249,7289.0,Cindy Patel,Cindy,Patel,1.0,8
952,11250,AW00011250,2526.0,Shannon Liu,Shannon,Liu,0.0,10
953,11251,AW00011251,13411.0,Xavier Long,Xavier,Long,0.0,6
954,11252,AW00011252,19006.0,Nicholas Thompson,Nicholas,Thompson,0.0,4
955,11253,AW00011253,17012.0,José Hernandez,José,Hernandez,2.0,6
956,11254,AW00011254,15887.0,Johnathan Vance,Johnathan,Vance,0.0,1
957,11255,AW00011255,13436.0,Colin Lin,Colin,Lin,1.0,1
958,11256,AW00011256,10472.0,Katelyn Hernandez,Katelyn,Hernandez,0.0,1
959,11257,AW00011257,7742.0,Jacqueline Powell,Jacqueline,Powell,1.0,4
960,11258,AW00011258,4422.0,Xavier Hill,Xavier,Hill,2.0,4
961,11259,AW00011259,19376.0,Victoria Stewart,Victoria,Stewart,0.0,1
962,11260,AW00011260,7966.0,Katelyn Kelly,Katelyn,Kelly,0.0,4
963,11261,AW00011261,9398.0,Stephanie Collins,Stephanie,Collins,2.0,4
964,11262,AW00011262,20532.0,Jennifer Simmons,Jennifer,Simmons,1.0,6
965,11263,AW00011263,8473.0,Trinity Richardson,Trinity,Richardson,0.0,1
966,11264,AW00011264,5022.0,Eduardo Martin,Eduardo,Martin,0.0,1
967,11265,AW00011265,11905.0,Elizabeth Jones,Elizabeth,Jones,0.0,1
968,11266,AW00011266,3560.0,Taylor Howard,Taylor,Howard,1.0,1
969,11267,AW00011267,6679.0,David Diaz,David,Diaz,2.0,4
970,11268,AW00011268,9972.0,Katelyn Carter,Katelyn,Carter,2.0,4
971,11269,AW00011269,6565.0,Ryan Foster,Ryan,Foster,0.0,4
972,11270,AW00011270,17332.0,Robert Lee,Robert,Lee,2.0,4
973,11271,AW00011271,9120.0,Danielle Reed,Danielle,Reed,1.0,4
974,11272,AW00011272,11652.0,Lauren Martinez,Lauren,Martinez,0.0,4
975,11273,AW00011273,5982.0,Nathan Lal,Nathan,Lal,2.0,4
976,11274,AW00011274,5755.0,Kyle Foster,Kyle,Foster,0.0,1
977,11275,AW00011275,11516.0,Jenny Rai,Jenny,Rai,1.0,4
978,11276,AW00011276,15449.0,Nancy Chapman,Nancy,Chapman,0.0,6
979,11277,AW00011277,4855.0,Charles Jackson,Charles,Jackson,0.0,6
980,11278,AW00011278,16067.0,Jonathan Phillips,Jonathan,Phillips,0.0,1
981,11279,AW00011279,2996.0,Amanda Cook,Amanda,Cook,0.0,1
982,11280,AW00011280,15746.0,Robert Collins,Robert,Collins,0.0,1
983,11281,AW00011281,19134.0,Megan Barnes,Megan,Barnes,1.0,4
984,11282,AW00011282,18134.0,Christian Thomas,Christian,Thomas,2.0,1
985,11283,AW00011283,10416.0,Arturo Lal,Arturo,Lal,0.0,4
986,11284,AW00011284,13914.0,Theresa Serrano,Theresa,Serrano,1.0,4
987,11285,AW00011285,3992.0,Jeremy Anderson,Jeremy,Anderson,0.0,4
988,11286,AW00011286,6067.0,Hunter Griffin,Hunter,Griffin,0.0,4
989,11287,AW00011287,15978.0,Henry Garcia,Henry,Garcia,0.0,6
990,11288,AW00011288,7340.0,Cindy Sanchez,Cindy,Sanchez,1.0,4
991,11289,AW00011289,9943.0,Maria Carter,Maria,Carter,0.0,4
992,11290,AW00011290,9500.0,Katelyn Sanchez,Katelyn,Sanchez,0.0,4
993,11291,AW00011291,10573.0,Jenna Wright,Jenna,Wright,1.0,4
994,11292,AW00011292,4363.0,Seth Phillips,Seth,Phillips,0.0,4
995,11293,AW00011293,5643.0,Luke Long,Luke,Long,2.0,1
996,11294,AW00011294,4480.0,Dalton Clark,Dalton,Clark,0.0,1
997,11295,AW00011295,12166.0,Taylor Lewis,Taylor,Lewis,0.0,4
998,11296,AW00011296,3390.0,Haley Richardson,Haley,Richardson,0.0,1
999,11297,AW00011297,6090.0,Noah Coleman,Noah,Coleman,2.0,4
1000,11298,AW00011298,13588.0,Jon Luo,Jon,Luo,0.0,4
1001,11299,AW00011299,18920.0,Orlando Vazquez,Orlando,Vazquez,0.0,4
1002,11300,AW00011300,13098.0,Fernando Barnes,Fernando,Barnes,0.0,6
1003,11301,AW00011301,17545.0,Cameron Rodriguez,Cameron,Rodriguez,0.0,1
1004,11302,AW00011302,13173.0,Spencer Russell,Spencer,Russell,0.0,1
1005,11303,AW00011303,20393.0,Julia Coleman,Julia,Coleman,0.0,1
1006,11304,AW00011304,11060.0,Julia Garcia,Julia,Garcia,2.0,1
1007,11305,AW00011305,15658.0,Sean Evans,Sean,Evans,2.0,4
1008,11306,AW00011306,6569.0,Micah Zhou,Micah,Zhou,1.0,4
1009,11307,AW00011307,17232.0,Hunter Rodriguez,Hunter,Rodriguez,2.0,4
1010,11308,AW00011308,13892.0,Ian Gonzales,Ian,Gonzales,0.0,1
1011,11309,AW00011309,11837.0,Victoria Lewis,Victoria,Lewis,0.0,1
1012,11310,AW00011310,8059.0,Erin Sanders,Erin,Sanders,0.0,4
1013,11311,AW00011311,10634.0,Gabrielle Lopez,Gabrielle,Lopez,0.0,1
1014,11312,AW00011312,8443.0,Sara Richardson,Sara,Richardson,0.0,1
1015,11313,AW00011313,12824.0,Trevor Jenkins,Trevor,Jenkins,1.0,1
1016,11314,AW00011314,7316.0,Mya Flores,Mya,Flores,0.0,1
1017,11315,AW00011315,3165.0,Hailey Ward,Hailey,Ward,1.0,1
1018,11316,AW00011316,17567.0,Luke Allen,Luke,Allen,0.0,6
1019,11317,AW00011317,19474.0,Victoria Russell,Victoria,Russell,0.0,1
1020,11318,AW00011318,12090.0,Jessica Wilson,Jessica,Wilson,0.0,1
1021,11319,AW00011319,8869.0,Jade Bailey,Jade,Bailey,1.0,4
1022,11320,AW00011320,10675.0,Morgan Hill,Morgan,Hill,0.0,4
1023,11321,AW00011321,8078.0,Terrance Raman,Terrance,Raman,2.0,1
1024,11322,AW00011322,10780.0,Sydney Garcia,Sydney,Garcia,0.0,1
1025,11323,AW00011323,6205.0,Jose Patterson,Jose,Patterson,2.0,4
1026,11324,AW00011324,18495.0,Zachary Anderson,Zachary,Anderson,1.0,4
1027,11325,AW00011325,5887.0,Elijah Ross,Elijah,Ross,0.0,1
1028,11326,AW00011326,12845.0,Rafael Xie,Rafael,Xie,0.0,4
1029,11327,AW00011327,12429.0,Jaime Moreno,Jaime,Moreno,0.0,4
1030,11328,AW00011328,13353.0,Julian Griffin,Julian,Griffin,0.0,6
1031,11329,AW00011329,2731.0,Andy Alvarez,Andy,Alvarez,0.0,4
1032,11330,AW00011330,17961.0,Ryan Thompson,Ryan,Thompson,1.0,6
1033,11331,AW00011331,12526.0,Samantha Jenkins,Samantha,Jenkins,0.0,6
1034,11332,AW00011332,9820.0,Deanna Ramos,Deanna,Ramos,1.0,8
1035,11333,AW00011333,12230.0,Emily Miller,Emily,Miller,2.0,10
1036,11334,AW00011334,11435.0,Nicole Brown,Nicole,Brown,2.0,10
1037,11335,AW00011335,7551.0,Carla Raman,Carla,Raman,1.0,8
1038,11336,AW00011336,17116.0,Shaun Raji,Shaun,Raji,1.0,7
1039,11337,AW00011337,7701.0,Jerome Romero,Jerome,Romero,0.0,10
1040,11338,AW00011338,18341.0,Frank Navarro,Frank,Navarro,0.0,8
1041,11339,AW00011339,17934.0,Dennis She,Dennis,She,0.0,7
1042,11340,AW00011340,16870.0,Melody Munoz,Melody,Munoz,2.0,7
1043,11341,AW00011341,18181.0,Randy Zeng,Randy,Zeng,1.0,10
1044,11342,AW00011342,10772.0,Marshall Wang,Marshall,Wang,0.0,7
1045,11343,AW00011343,10977.0,Arthur Carlson,Arthur,Carlson,2.0,10
1046,11344,AW00011344,5432.0,Jessie Jimenez,Jessie,Jimenez,1.0,10
1047,11345,AW00011345,13748.0,Robin Ramos,Robin,Ramos,0.0,7
1048,11346,AW00011346,9801.0,Deanna Gutierrez,Deanna,Gutierrez,2.0,7
1049,11347,AW00011347,11160.0,Roy Navarro,Roy,Navarro,1.0,8
1050,11348,AW00011348,20395.0,Shawn Rai,Shawn,Rai,0.0,8
1051,11349,AW00011349,4543.0,Mindy Luo,Mindy,Luo,0.0,8
1052,11350,AW00011350,4840.0,Cara Zhou,Cara,Zhou,2.0,10
1053,11351,AW00011351,14384.0,Anne Ramos,Anne,Ramos,1.0,10
1054,11352,AW00011352,19484.0,Raymond Rodriguez,Raymond,Rodriguez,0.0,7
1055,11353,AW00011353,17884.0,Carrie Ortega,Carrie,Ortega,0.0,10
1056,11354,AW00011354,9822.0,Deanna Suarez,Deanna,Suarez,1.0,8
1057,11355,AW00011355,14813.0,Roberto Gutierrez,Roberto,Gutierrez,1.0,10
1058,11356,AW00011356,4274.0,Terrence Carson,Terrence,Carson,0.0,9
1059,11357,AW00011357,6416.0,Ramon Ye,Ramon,Ye,2.0,9
1060,11358,AW00011358,19727.0,Cynthia Malhotra,Cynthia,Malhotra,0.0,9
1061,11359,AW00011359,2917.0,Jarrod Prasad,Jarrod,Prasad,1.0,9
1062,11360,AW00011360,6819.0,Tyrone Serrano,Tyrone,Serrano,2.0,9
1063,11361,AW00011361,18498.0,Cindy Ramos,Cindy,Ramos,0.0,9
1064,11362,AW00011362,13039.0,Damien Shan,Damien,Shan,0.0,9
1065,11363,AW00011363,13323.0,Julian Ross,Julian,Ross,1.0,9
1066,11364,AW00011364,9381.0,Jennifer Collins,Jennifer,Collins,1.0,9
1067,11365,AW00011365,17557.0,Brittney Sun,Brittney,Sun,0.0,9
1068,11366,AW00011366,7583.0,Virginia Patel,Virginia,Patel,0.0,9
1069,11367,AW00011367,9186.0,Calvin Nara,Calvin,Nara,0.0,9
1070,11368,AW00011368,4235.0,Edward Miller,Edward,Miller,1.0,9
1071,11369,AW00011369,8939.0,Ashlee Tang,Ashlee,Tang,0.0,9
1072,11370,AW00011370,19778.0,Alicia Xu,Alicia,Xu,0.0,9
1073,11371,AW00011371,11293.0,Lacey Jai,Lacey,Jai,2.0,9
1074,11372,AW00011372,13938.0,Wendy Romero,Wendy,Romero,1.0,9
1075,11373,AW00011373,4491.0,Carly Luo,Carly,Luo,0.0,8
1076,11374,AW00011374,15673.0,Jimmy Ortega,Jimmy,Ortega,0.0,8
1077,11375,AW00011375,16715.0,Francisco Martinez,Francisco,Martinez,2.0,10
1078,11376,AW00011376,14864.0,Lance Vazquez,Lance,Vazquez,0.0,10
1079,11377,AW00011377,1699.0,David Robinett,David,Robinett,1.0,8
1080,11378,AW00011378,2542.0,Shannon Liang,Shannon,Liang,0.0,7
1081,11379,AW00011379,19036.0,Gary Vazquez,Gary,Vazquez,0.0,7
1082,11380,AW00011380,17133.0,Mitchell Kumar,Mitchell,Kumar,2.0,8
1083,11381,AW00011381,10600.0,Meredith Raman,Meredith,Raman,1.0,10
1084,11382,AW00011382,13644.0,Edward Patterson,Edward,Patterson,0.0,7
1085,11383,AW00011383,10118.0,Marie Gill,Marie,Gill,0.0,7
1086,11384,AW00011384,2654.0,Tiffany Wang,Tiffany,Wang,0.0,7
1087,11385,AW00011385,4106.0,Miguel Allen,Miguel,Allen,0.0,10
1088,11386,AW00011386,12952.0,Jaclyn Cai,Jaclyn,Cai,0.0,8
1089,11387,AW00011387,19112.0,Megan Ramirez,Megan,Ramirez,2.0,10
1090,11388,AW00011388,18946.0,Joseph Martin,Joseph,Martin,0.0,10
1091,11389,AW00011389,5144.0,Karl Shan,Karl,Shan,2.0,8
1092,11390,AW00011390,19898.0,Christine Raji,Christine,Raji,2.0,7
1093,11391,AW00011391,19816.0,Lindsay Xie,Lindsay,Xie,1.0,8
1094,11392,AW00011392,13350.0,Willie Zhao,Willie,Zhao,2.0,8
1095,11393,AW00011393,4156.0,Kurt Pal,Kurt,Pal,0.0,7
1096,11394,AW00011394,20196.0,George McDonald,George,McDonald,0.0,10
1097,11395,AW00011395,6089.0,Beth Gutierrez,Beth,Gutierrez,1.0,8
1098,11396,AW00011396,4742.0,Ian Lopez,Ian,Lopez,0.0,8
1099,11397,AW00011397,16386.0,Latoya Shan,Latoya,Shan,1.0,7
